,ctripid,expgroup,group,personid,week,quitjob,change_date,year_week
1317,S06024,1,1,6024,25.0,,,
1318,S06024,1,1,6024,26.0,,,
1319,S06024,1,1,6024,27.0,,,
1320,S06024,1,1,6024,28.0,,,
1321,S06024,1,1,6024,29.0,,,
1322,S06024,1,1,6024,30.0,,,
1323,S06024,1,1,6024,31.0,,,
1324,S06024,1,1,6024,32.0,,,
1325,S06024,1,1,6024,33.0,,,
1326,S06024,1,1,6024,34.0,,,
1327,S06024,1,1,6024,35.0,,,
1328,S06024,1,1,6024,36.0,,,
1329,S06024,1,1,6024,37.0,,,
1330,S06110,0,1,6110,0.0,,,
1331,S06110,0,1,6110,1.0,,,
1332,S06110,0,1,6110,2.0,,,
1333,S06110,0,1,6110,3.0,,,
1334,S06110,0,1,6110,4.0,,,
1335,S06110,0,1,6110,5.0,,,
1336,S06110,0,1,6110,6.0,,,
1337,S06110,0,1,6110,7.0,,,
1338,S06110,0,1,6110,8.0,,,
1339,S06110,0,1,6110,9.0,,,
1340,S06110,0,1,6110,10.0,,,
1341,S06110,0,1,6110,11.0,,,
1342,S06110,0,1,6110,12.0,,,
1343,S06110,0,1,6110,13.0,,,
1344,S06110,0,1,6110,14.0,,,
1345,S06110,0,1,6110,15.0,,,
1346,S06110,0,1,6110,16.0,1.0,18710.0,201112.0
1347,S06110,0,1,6110,17.0,,,
1348,S06110,0,1,6110,18.0,,,
1349,S06110,0,1,6110,19.0,,,
1350,S06110,0,1,6110,20.0,,,
1351,S06110,0,1,6110,21.0,,,
1352,S06110,0,1,6110,22.0,,,
1353,S06110,0,1,6110,23.0,,,
1354,S06110,0,1,6110,24.0,,,
1355,S06110,0,1,6110,25.0,,,
1356,S06110,0,1,6110,26.0,,,
1357,S06110,0,1,6110,27.0,,,
1358,S06110,0,1,6110,28.0,,,
1359,S06110,0,1,6110,29.0,,,
1360,S06110,0,1,6110,30.0,,,
1361,S06110,0,1,6110,31.0,,,
1362,S06110,0,1,6110,32.0,,,
1363,S06110,0,1,6110,33.0,,,
1364,S06110,0,1,6110,34.0,,,
1365,S06110,0,1,6110,35.0,,,
1366,S06110,0,1,6110,36.0,,,
1367,S06110,0,1,6110,37.0,,,
1368,S06187,0,1,6187,0.0,,,
1369,S06187,0,1,6187,1.0,,,
1370,S06187,0,1,6187,2.0,,,
1371,S06187,0,1,6187,3.0,,,
1372,S06187,0,1,6187,4.0,,,
1373,S06187,0,1,6187,5.0,,,
1374,S06187,0,1,6187,6.0,,,
1375,S06187,0,1,6187,7.0,,,
1376,S06187,0,1,6187,8.0,,,
1377,S06187,0,1,6187,9.0,,,
1378,S06187,0,1,6187,10.0,,,
1379,S06187,0,1,6187,11.0,,,
1380,S06187,0,1,6187,12.0,,,
1381,S06187,0,1,6187,13.0,,,
1382,S06187,0,1,6187,14.0,,,
1383,S06187,0,1,6187,15.0,,,
1384,S06187,0,1,6187,16.0,,,
1385,S06187,0,1,6187,17.0,,,
1386,S06187,0,1,6187,18.0,,,
1387,S06187,0,1,6187,19.0,,,
1388,S06187,0,1,6187,20.0,,,
1389,S06187,0,1,6187,21.0,,,
1390,S06187,0,1,6187,22.0,,,
1391,S06187,0,1,6187,23.0,,,
1392,S06187,0,1,6187,24.0,,,
1393,S06187,0,1,6187,25.0,,,
1394,S06187,0,1,6187,26.0,,,
1395,S06187,0,1,6187,27.0,,,
1396,S06187,0,1,6187,28.0,,,
1397,S06187,0,1,6187,29.0,,,
1398,S06187,0,1,6187,30.0,,,
1399,S06187,0,1,6187,31.0,,,
1400,S06187,0,1,6187,32.0,,,
1401,S06187,0,1,6187,33.0,,,
1402,S06187,0,1,6187,34.0,,,
1403,S06187,0,1,6187,35.0,,,
1404,S06187,0,1,6187,36.0,,,
1405,S06187,0,1,6187,37.0,,,
1406,S06191,0,1,6191,0.0,,,
1407,S06191,0,1,6191,1.0,,,
1408,S06191,0,1,6191,2.0,,,
1409,S06191,0,1,6191,3.0,,,
1410,S06191,0,1,6191,4.0,,,
1411,S06191,0,1,6191,5.0,,,
1412,S06191,0,1,6191,6.0,,,
1413,S06191,0,1,6191,7.0,,,
1414,S06191,0,1,6191,8.0,,,
1415,S06191,0,1,6191,9.0,,,
1416,S06191,0,1,6191,10.0,,,
1417,S06191,0,1,6191,11.0,,,
1418,S06191,0,1,6191,12.0,,,
1419,S06191,0,1,6191,13.0,,,
1420,S06191,0,1,6191,14.0,,,
1421,S06191,0,1,6191,15.0,,,
1422,S06191,0,1,6191,16.0,,,
1423,S06191,0,1,6191,17.0,,,
1424,S06191,0,1,6191,18.0,,,
1425,S06191,0,1,6191,19.0,,,
1426,S06191,0,1,6191,20.0,,,
1427,S06191,0,1,6191,21.0,,,
1428,S06191,0,1,6191,22.0,,,
1429,S06191,0,1,6191,23.0,,,
1430,S06191,0,1,6191,24.0,,,
1431,S06191,0,1,6191,25.0,,,
1432,S06191,0,1,6191,26.0,,,
1433,S06191,0,1,6191,27.0,,,
1434,S06191,0,1,6191,28.0,,,
1435,S06191,0,1,6191,29.0,,,
1436,S06191,0,1,6191,30.0,,,
1437,S06191,0,1,6191,31.0,,,
1438,S06191,0,1,6191,32.0,,,
1439,S06191,0,1,6191,33.0,,,
1440,S06191,0,1,6191,34.0,,,
1441,S06191,0,1,6191,35.0,,,
1442,S06191,0,1,6191,36.0,,,
1443,S06191,0,1,6191,37.0,,,
1444,S06192,0,1,6192,0.0,,,
1445,S06192,0,1,6192,1.0,,,
1446,S06192,0,1,6192,2.0,,,
1447,S06192,0,1,6192,3.0,,,
1448,S06192,0,1,6192,4.0,,,
1449,S06192,0,1,6192,5.0,,,
1450,S06192,0,1,6192,6.0,,,
1451,S06192,0,1,6192,7.0,,,
1452,S06192,0,1,6192,8.0,,,
1453,S06192,0,1,6192,9.0,,,
1454,S06192,0,1,6192,10.0,,,
1455,S06192,0,1,6192,11.0,,,
1456,S06192,0,1,6192,12.0,,,
1457,S06192,0,1,6192,13.0,,,
1458,S06192,0,1,6192,14.0,,,
1459,S06192,0,1,6192,15.0,,,
1460,S06192,0,1,6192,16.0,,,
1461,S06192,0,1,6192,17.0,,,
1462,S06192,0,1,6192,18.0,,,
1463,S06192,0,1,6192,19.0,,,
1464,S06192,0,1,6192,20.0,,,
1465,S06192,0,1,6192,21.0,,,
1466,S06192,0,1,6192,22.0,,,
1467,S06192,0,1,6192,23.0,,,
1468,S06192,0,1,6192,24.0,,,
1469,S06192,0,1,6192,25.0,,,
1470,S06192,0,1,6192,26.0,,,
1471,S06192,0,1,6192,27.0,,,
1472,S06192,0,1,6192,28.0,,,
1473,S06192,0,1,6192,29.0,,,
1474,S06192,0,1,6192,30.0,,,
1475,S06192,0,1,6192,31.0,,,
1476,S06192,0,1,6192,32.0,,,
1477,S06192,0,1,6192,33.0,,,
1478,S06192,0,1,6192,34.0,,,
1479,S06192,0,1,6192,35.0,,,
1480,S06192,0,1,6192,36.0,,,
1481,S06192,0,1,6192,37.0,,,
1482,S06261,1,1,6261,0.0,,,
1483,S06261,1,1,6261,1.0,,,
1484,S06261,1,1,6261,2.0,,,
1485,S06261,1,1,6261,3.0,,,
1486,S06261,1,1,6261,4.0,,,
1487,S06261,1,1,6261,5.0,,,
1488,S06261,1,1,6261,6.0,,,
1489,S06261,1,1,6261,7.0,,,
1490,S06261,1,1,6261,8.0,,,
1491,S06261,1,1,6261,9.0,,,
1492,S06261,1,1,6261,10.0,,,
1493,S06261,1,1,6261,11.0,,,
1494,S06261,1,1,6261,12.0,,,
1495,S06261,1,1,6261,13.0,,,
1496,S06261,1,1,6261,14.0,,,
1497,S06261,1,1,6261,15.0,,,
1498,S06261,1,1,6261,16.0,,,
1499,S06261,1,1,6261,17.0,,,
1500,S06261,1,1,6261,18.0,,,
1501,S06261,1,1,6261,19.0,,,
1502,S06261,1,1,6261,20.0,,,
1503,S06261,1,1,6261,21.0,,,
1504,S06261,1,1,6261,22.0,,,
1505,S06261,1,1,6261,23.0,,,
1506,S06261,1,1,6261,24.0,,,
1507,S06261,1,1,6261,25.0,,,
1508,S06261,1,1,6261,26.0,,,
1509,S06261,1,1,6261,27.0,,,
1510,S06261,1,1,6261,28.0,,,
1511,S06261,1,1,6261,29.0,,,
1512,S06261,1,1,6261,30.0,,,
1513,S06261,1,1,6261,31.0,,,
1514,S06261,1,1,6261,32.0,,,
1515,S06261,1,1,6261,33.0,,,
1516,S06261,1,1,6261,34.0,,,
1517,S06261,1,1,6261,35.0,,,
1518,S06261,1,1,6261,36.0,,,
1519,S06261,1,1,6261,37.0,,,
1520,S06264,1,1,6264,0.0,,,
1521,S06264,1,1,6264,1.0,,,
1522,S06264,1,1,6264,2.0,,,
1523,S06264,1,1,6264,3.0,,,
1524,S06264,1,1,6264,4.0,,,
1525,S06264,1,1,6264,5.0,,,
1526,S06264,1,1,6264,6.0,,,
1527,S06264,1,1,6264,7.0,,,
1528,S06264,1,1,6264,8.0,,,
1529,S06264,1,1,6264,9.0,,,
1530,S06264,1,1,6264,10.0,,,
1531,S06264,1,1,6264,11.0,,,
1532,S06264,1,1,6264,12.0,,,
1533,S06264,1,1,6264,13.0,,,
1534,S06264,1,1,6264,14.0,,,
1535,S06264,1,1,6264,15.0,,,
1536,S06264,1,1,6264,16.0,,,
1537,S06264,1,1,6264,17.0,,,
1538,S06264,1,1,6264,18.0,,,
1539,S06264,1,1,6264,19.0,,,
1540,S06264,1,1,6264,20.0,,,
1541,S06264,1,1,6264,21.0,,,
1542,S06264,1,1,6264,22.0,,,
1543,S06264,1,1,6264,23.0,,,
1544,S06264,1,1,6264,24.0,,,
1545,S06264,1,1,6264,25.0,,,
1546,S06264,1,1,6264,26.0,,,
1547,S06264,1,1,6264,27.0,,,
