,basewage,grosswage,personid,wage_month,experiment_treatment,bonustotal,loggrosswage,logbasewage,logbonustotal
2489,1550,4838.45,28492,201002.0,0.0,3288.45,8.48435,7.34601,8.098171
2490,1550,3574.0,28492,201003.0,0.0,2024.0,8.18144,7.34601,7.612831
2491,1550,3647.0,28492,201004.0,0.0,2097.0,8.20166,7.34601,7.648263
2492,1550,3946.0,28492,201005.0,0.0,2396.0,8.2804575,7.34601,7.781556
2493,1550,3610.0,28492,201006.0,0.0,2060.0,8.191463,7.34601,7.630461
2494,1700,4111.0,28492,201007.0,0.0,2411.0,8.321422,7.4383836,7.787797
2495,1700,4535.0,28492,201008.0,0.0,2835.0,8.41958,7.4383836,7.949797
2496,1700,5165.79,28492,201009.0,0.0,3465.79,8.549813,7.4383836,8.150696
2497,1700,5800.45,28492,201010.0,0.0,4100.45,8.66569,7.4383836,8.318852
2498,1700,5491.81,28492,201011.0,0.0,3791.81,8.611013,7.4383836,8.240599
2499,1700,5686.66,28492,201012.0,1.0,3986.66,8.645879,7.4383836,8.2907095
2500,1750,5629.72,28492,201101.0,1.0,3879.72,8.635815,7.467371,8.263518
2501,1750,5093.45,28492,201102.0,1.0,3343.45,8.53571,7.467371,8.1147585
2502,1750,4531.0,28492,201103.0,1.0,2781.0,8.418698,7.467371,7.930566
2503,1750,5264.72,28492,201104.0,1.0,3594.72,8.568783,7.467371,8.187222
2504,1750,4816.72,28492,201105.0,1.0,3066.72,8.479849,7.467371,8.028364
2505,1750,5169.72,28492,201106.0,1.0,3419.72,8.550574,7.467371,8.137314
2506,2000,5228.0,28492,201107.0,1.0,3228.0,8.561784,7.6009026,8.079618
2507,2000,5132.0,28492,201108.0,1.0,3132.0,8.543251,7.6009026,8.049427
2508,2000,5359.38,28492,201109.0,1.0,3359.38,8.586603,7.6009026,8.119512
2509,2000,5152.38,28492,201110.0,1.0,3152.38,8.547214,7.6009026,8.055913
2510,2000,4460.0,28492,201111.0,1.0,2460.0,8.4029045,7.6009026,7.8079166
2511,2000,5129.0,28492,201112.0,1.0,3129.0,8.542666,7.6009026,8.048469
2512,2100,5200.38,28492,201201.0,1.0,3100.38,8.556487,7.6496925,8.03928
2513,2100,4740.0,28492,201202.0,1.0,2640.0,8.463793,7.6496925,7.8785343
2514,1500,3031.76,28560,201001.0,0.0,1531.76,8.016898,7.3132205,7.3341727
2515,1500,2031.27,28560,201002.0,0.0,683.0,7.6164165,7.3132205,6.526495
2516,1500,2930.0,28560,201003.0,0.0,1430.0,7.9827576,7.3132205,7.2654295
2517,1700,2901.68,28560,201004.0,0.0,1358.0,7.9730453,7.4383836,7.2137685
2518,1700,3034.86,28560,201005.0,0.0,1334.86,8.0179205,7.4383836,7.196582
2519,1700,2991.38,28560,201006.0,0.0,1314.83,8.00349,7.4383836,7.181463
2520,1850,2764.0,28560,201007.0,0.0,914.0,7.924434,7.522941,6.8178306
2521,1850,3825.0,28560,201008.0,0.0,1975.0,8.249313,7.522941,7.5883236
2522,1850,3487.43,28560,201009.0,0.0,1701.22,8.15692,7.522941,7.4391007
2523,1850,5057.4,28560,201010.0,0.0,3207.4,8.528607,7.522941,8.0732155
2524,1850,2684.94,28560,201011.0,0.0,920.0,7.895414,7.522941,6.8243737
2525,1850,2570.0,28560,201012.0,0.0,720.0,7.851661,7.522941,6.5792513
2526,1900,2200.0,28560,201101.0,0.0,300.0,7.696213,7.549609,5.7037826
2527,1900,2793.38,28560,201102.0,0.0,893.38,7.9350076,7.549609,6.795012
2528,1900,2070.29,28560,201103.0,0.0,345.0,7.635444,7.549609,5.8435445
2529,1900,2200.0,28560,201104.0,0.0,300.0,7.696213,7.549609,5.7037826
2530,1900,1559.31,28560,201105.0,0.0,0.0,7.351999,7.549609,
2531,1900,270.81,28560,201106.0,0.0,0.0,5.6014175,7.549609,
2532,1500,2653.97,29024,201001.0,0.0,1153.97,7.883812,7.3132205,7.0509634
2533,1500,1950.69,29024,201002.0,0.0,450.69,7.575938,7.3132205,6.11078
2534,1500,2869.31,29024,201003.0,0.0,1390.0,7.961827,7.3132205,7.237059
2535,1500,2131.03,29024,201004.0,0.0,651.72,7.6643605,7.3132205,6.479615
2536,1500,3284.0,29024,201005.0,0.0,1804.69,8.096817,7.3132205,7.498144
2537,1500,3430.1,29024,201006.0,0.0,1930.1,8.140345,7.3132205,7.565327
2538,1650,1828.62,29024,201007.0,0.0,300.0,7.511317,7.4085307,5.7037826
2539,1650,2927.24,29024,201008.0,0.0,1300.0,7.9818153,7.4085307,7.17012
2540,1650,2237.41,29024,201009.0,0.0,629.14,7.713074,7.4085307,6.444354
2541,1650,3561.88,29024,201010.0,0.0,1987.74,8.178043,7.4085307,7.5947537
2542,1850,2616.48,29024,201011.0,0.0,792.0,7.869585,7.522941,6.6745615
2543,1850,2114.48,29024,201012.0,0.0,290.0,7.656564,7.522941,5.669881
2544,1900,2224.64,29024,201101.0,0.0,412.0,7.7073503,7.549609,6.0210233
2545,1900,2315.69,29024,201102.0,0.0,415.69,7.7474627,7.549609,6.0299397
2546,1900,1885.29,29024,201103.0,0.0,160.0,7.5418367,7.549609,5.075174
2547,1900,1926.43,29024,201104.0,0.0,140.0,7.5634236,7.549609,4.9416423
2548,1900,1728.74,29024,201105.0,0.0,200.0,7.455148,7.549609,5.2983174
2549,1500,2691.03,29032,201001.0,0.0,1191.03,7.8976793,7.3132205,7.082574
2550,1500,2550.0,29032,201002.0,0.0,1050.0,7.8438487,7.3132205,6.9565454
2551,1500,1640.0,29032,201003.0,0.0,140.0,7.4024515,7.3132205,4.9416423
2552,1500,3423.69,29032,201004.0,0.0,1923.69,8.138474,7.3132205,7.5620003
2553,1500,2639.0,29032,201005.0,0.0,1139.0,7.878155,7.3132205,7.037906
2554,1500,3078.93,29032,201006.0,0.0,1578.9299,8.032337,7.3132205,7.3645024
2555,1650,2127.24,29032,201007.0,0.0,500.0,7.6625805,7.4085307,6.214608
2556,1650,2846.0,29032,201008.0,0.0,1196.0,7.9536695,7.4085307,7.086738
2557,1650,3261.59,29032,201009.0,0.0,1611.59,8.089971,7.4085307,7.3849764
2558,1650,4736.86,29032,201010.0,0.0,3086.8599,8.46313,7.4085307,8.034909
2559,1650,2642.0,29032,201011.0,0.0,992.0,7.8792915,7.4085307,6.899723
2560,1650,2370.28,29032,201012.0,1.0,872.0,7.7707634,7.4085307,6.7707896
2561,1700,2531.83,29032,201101.0,1.0,831.83,7.8366976,7.4383836,6.723628
2562,1700,2634.24,29032,201102.0,1.0,934.24,7.87635,7.4383836,6.839733
2563,1700,1995.0,29032,201103.0,1.0,295.0,7.598399,7.4383836,5.6869755
2564,1700,2400.52,29032,201104.0,1.0,700.52,7.7834406,7.4383836,6.551823
2565,1700,2034.48,29032,201105.0,1.0,334.47998,7.6179957,7.4383836,5.8125772
2566,1700,2350.0,29032,201106.0,1.0,650.0,7.762171,7.4383836,6.4769726
2567,1950,2710.0,29032,201107.0,1.0,760.0,7.904704,7.575585,6.6333184
2568,1950,2995.0,29032,201108.0,1.0,1045.0,8.0047,7.575585,6.951772
2569,1500,2717.31,29172,201001.0,0.0,1217.31,7.9073977,7.3132205,7.1043987
2570,1500,3445.41,29172,201002.0,0.0,1945.4099,8.144798,7.3132205,7.573228
2571,1500,2500.0,29172,201003.0,0.0,1000.0,7.824046,7.3132205,6.9077554
2572,1500,2600.45,29172,201004.0,0.0,1100.45,7.8634396,7.3132205,7.003474
2573,1500,2822.17,29172,201005.0,0.0,1322.17,7.9452615,7.3132205,7.18703
2574,1500,2493.76,29172,201006.0,0.0,1011.0,7.821547,7.3132205,6.9186954
2575,1700,2990.0,29172,201007.0,0.0,1290.0,8.003029,7.4383836,7.1623974
2576,1700,3517.0,29172,201008.0,0.0,1817.0,8.165363,7.4383836,7.504942
2577,1700,2980.9,29172,201009.0,0.0,1319.0,7.9999804,7.4383836,7.184629
2578,1700,4064.97,29172,201010.0,0.0,2364.97,8.310162,7.4383836,7.768521
2579,1700,3419.0,29172,201011.0,0.0,1719.0,8.137103,7.4383836,7.449498
2580,1700,3150.0,29172,201012.0,0.0,1450.0,8.055158,7.4383836,7.279319
2581,1750,3916.12,29172,201101.0,0.0,2166.12,8.272857,7.467371,7.6806927
2582,1750,3158.21,29172,201102.0,0.0,1408.21,8.05776,7.467371,7.250075
2583,1750,3120.0,29172,201103.0,0.0,1370.0,8.0455885,7.467371,7.222566
2584,1750,3423.21,29172,201104.0,0.0,1673.21,8.138334,7.467371,7.422499
2585,1750,3513.29,29172,201105.0,0.0,1778.38,8.164309,7.467371,7.483458
2586,1750,3364.98,29172,201106.0,0.0,1685.38,8.121178,7.467371,7.429746
2587,2000,3660.0,29172,201107.0,0.0,1660.0,8.205218,7.6009026,7.4145727
2588,2000,3882.0,29172,201108.0,0.0,1882.0,8.264106,7.6009026,7.54009
2589,2000,4251.38,29172,201109.0,0.0,2251.38,8.354999,7.6009026,7.7192984
2590,2000,4253.21,29172,201110.0,0.0,2253.21,8.35543,7.6009026,7.720111
2591,2000,3556.51,29172,201111.0,0.0,1568.0,8.176535,7.6009026,7.3575563
2592,2000,4139.0,29172,201112.0,0.0,2139.0,8.32821,7.6009026,7.6680937
2593,2050,4969.24,29172,201201.0,0.0,2919.24,8.511023,7.625595,7.979079
2594,2050,4032.0,29172,201202.0,0.0,1982.0,8.302018,7.625595,7.5918617
2595,1500,1960.0,29216,201001.0,0.0,460.0,7.5807,7.3132205,6.1312265
2596,1500,3423.28,29216,201002.0,0.0,1923.28,8.138354,7.3132205,7.561787
2597,1500,2134.31,29216,201003.0,0.0,655.0,7.665899,7.3132205,6.4846354
2598,1700,3385.83,29216,201004.0,0.0,1685.83,8.127355,7.4383836,7.430013
2599,1700,3043.69,29216,201005.0,0.0,1367.14,8.020825,7.4383836,7.220476
2600,1700,3393.0,29216,201006.0,0.0,1693.0,8.12947,7.4383836,7.4342575
2601,1850,2132.0,29216,201007.0,0.0,282.0,7.664816,7.522941,5.641907
2602,1850,3954.0,29216,201008.0,0.0,2104.0,8.282483,7.522941,7.6515956
2603,1850,3335.45,29216,201009.0,0.0,1562.0,8.112363,7.522941,7.353722
2604,1850,5682.95,29216,201010.0,0.0,3832.95,8.645226,7.522941,8.25139
2605,1850,2550.0,29216,201011.0,0.0,700.0,7.8438487,7.522941,6.55108
2606,1850,2890.0,29216,201012.0,1.0,1040.0,7.969012,7.522941,6.946976
2607,1900,2702.07,29216,201101.0,1.0,802.07,7.9017735,7.549609,6.687196
2608,1900,2802.24,29216,201102.0,1.0,902.24,7.9381742,7.549609,6.8048806
2609,1900,2260.0,29216,201103.0,1.0,360.0,7.72312,7.549609,5.886104
2610,1900,2580.0,29216,201104.0,1.0,680.0,7.8555446,7.549609,6.522093
2611,1900,2260.0,29216,201105.0,1.0,360.0,7.72312,7.549609,5.886104
2612,1900,3315.86,29216,201106.0,1.0,1415.86,8.106472,7.549609,7.255492
2613,2150,2850.0,29216,201107.0,1.0,700.0,7.9550743,7.673223,6.55108
2614,2150,4102.0,29216,201108.0,1.0,1952.0,8.31923,7.673223,7.5766096
2615,2150,3495.02,29216,201109.0,1.0,1345.02,8.159095,7.673223,7.204164
2616,2150,4175.72,29216,201110.0,1.0,2025.72,8.337042,7.673223,7.6136804
2617,2150,2950.0,29216,201111.0,1.0,800.0,7.9895606,7.673223,6.684612
2618,2150,2950.0,29216,201112.0,1.0,800.0,7.9895606,7.673223,6.684612
2619,2200,3706.9,29216,201201.0,1.0,1506.9,8.217951,7.696213,7.31781
2620,2200,3095.0,29216,201202.0,1.0,895.0,8.037543,7.696213,6.7968235
2621,1550,3469.69,29230,201001.0,0.0,1919.69,8.15182,7.34601,7.559919
2622,1550,3712.66,29230,201002.0,0.0,2162.66,8.219503,7.34601,7.6790943
2623,1550,2766.0,29230,201003.0,0.0,1216.0,7.9251575,7.34601,7.103322
2624,1550,3740.9,29230,201004.0,0.0,2190.9,8.227081,7.34601,7.6920676
2625,1550,4325.07,29230,201005.0,0.0,2775.07,8.372184,7.34601,7.9284315
2626,1550,3950.0,29230,201006.0,0.0,2400.0,8.281471,7.34601,7.783224
2627,1650,3381.0,29230,201007.0,0.0,1731.0,8.125927,7.4085307,7.4564548
2628,1650,3066.0,29230,201008.0,0.0,1416.0,8.028129,7.4085307,7.2555914
2629,1650,2957.81,29230,201009.0,0.0,1307.81,7.9922047,7.4085307,7.1761093
2630,1650,5759.43,29230,201010.0,0.0,4109.43,8.658594,7.4085307,8.321039
2631,1650,2839.0,29230,201011.0,0.0,1189.0,7.951207,7.4085307,7.080868
2632,1650,2666.0,29230,201012.0,1.0,1016.0,7.8883343,7.4085307,6.923629
2633,1700,2778.17,29230,201101.0,1.0,1078.17,7.929548,7.4383836,6.9830203
2634,1700,2784.0,29230,201102.0,1.0,1084.0,7.931644,7.4383836,6.9884133
2635,1700,2408.0,29230,201103.0,1.0,708.0,7.786552,7.4383836,6.562444
2636,1700,1491.71,29230,201104.0,1.0,417.0,7.307678,7.4383836,6.0330863
2637,1500,2670.9,29248,201001.0,0.0,1170.9,7.8901706,7.3132205,7.065528
2638,1500,3071.38,29248,201002.0,0.0,1571.38,8.029882,7.3132205,7.3597093
2639,1500,1710.0,29248,201003.0,0.0,210.0,7.4442487,7.3132205,5.3471074
2640,1500,3648.0,29248,201004.0,0.0,2148.0,8.201935,7.3132205,7.672292
2641,1500,2450.07,29248,201005.0,0.0,950.07,7.803872,7.3132205,6.856536
2642,1500,3181.34,29248,201006.0,0.0,1681.34,8.065058,7.3132205,7.427346
2643,1650,2090.0,29248,201007.0,0.0,440.0,7.6449194,7.4085307,6.086775
2644,1650,2541.0,29248,201008.0,0.0,891.0,7.840313,7.4085307,6.7923446
2645,1650,3384.0,29248,201009.0,0.0,1734.0,8.126814,7.4085307,7.458186
2646,1650,5167.1,29248,201010.0,0.0,3574.0,8.550067,7.4085307,8.18144
2647,1650,3041.55,29248,201011.0,0.0,1420.0,8.020123,7.4085307,7.2584124
2648,1650,2160.78,29248,201012.0,0.0,525.0,7.6782246,7.4085307,6.263398
2649,1700,2135.52,29248,201101.0,0.0,435.52002,7.6664653,7.4383836,6.076541
2650,1700,2716.38,29248,201102.0,0.0,1045.69,7.9070554,7.4383836,6.952432
2651,1700,2090.0,29248,201103.0,0.0,390.0,7.6449194,7.4383836,5.966147
2652,1700,1801.26,29248,201104.0,0.0,235.0,7.4962416,7.4383836,5.4595857
2653,1700,2040.28,29248,201105.0,0.0,374.47998,7.6208425,7.4383836,5.9255385
2654,1700,1737.01,29248,201106.0,0.0,80.0,7.4599204,7.4383836,4.3820267
2655,1950,1606.07,29248,201107.0,0.0,194.0,7.3815455,7.575585,5.267858
2656,1950,2432.1,29248,201108.0,0.0,509.0,7.79651,7.575585,6.232448
2657,1950,1815.43,29248,201109.0,0.0,75.0,7.5040774,7.575585,4.317488
2658,1950,1271.77,29248,201110.0,0.0,476.64,7.1481647,7.575585,6.1667614
2659,1550,2604.0,29808,201001.0,0.0,1054.0,7.864804,7.34601,6.9603477
2660,1550,2508.0,29808,201002.0,0.0,958.0,7.827241,7.34601,6.8648477
2661,1550,3034.0,29808,201003.0,0.0,1484.0,8.017637,7.34601,7.3024964
2662,1550,3052.0,29808,201004.0,0.0,1502.0,8.023552,7.34601,7.314553
2663,1550,3452.9,29808,201005.0,0.0,1902.9,8.14697,7.34601,7.551134
2664,1550,4128.0,29808,201006.0,0.0,2578.0,8.325548,7.34601,7.854769
2665,1700,2403.0,29808,201007.0,0.0,703.0,7.7844734,7.4383836,6.555357
2666,1700,4114.0,29808,201008.0,0.0,2414.0,8.322151,7.4383836,7.7890406
2667,1700,2549.86,29808,201009.0,0.0,849.86,7.843794,7.4383836,6.7450714
2668,1700,4434.9,29808,201010.0,0.0,2734.9,8.397261,7.4383836,7.9138503
2669,1700,2424.0,29808,201011.0,0.0,724.0,7.7931743,7.4383836,6.584791
2670,1700,2321.0,29808,201012.0,1.0,621.0,7.7497535,7.4383836,6.431331
2671,1700,2457.0,29808,201101.0,1.0,757.0,7.8066964,7.4383836,6.629363
2672,1700,1950.0,29808,201102.0,1.0,250.0,7.575585,7.4383836,5.521461
2673,1700,2731.0,29808,201103.0,1.0,1031.0,7.912423,7.4383836,6.9382844
2674,1700,3352.68,29808,201104.0,1.0,2043.48,8.117516,7.4383836,7.6224093
2675,1500,3870.0,29996,201001.0,0.0,2370.0,8.26101,7.3132205,7.770645
2676,1500,3000.0,29996,201002.0,0.0,1500.0,8.006368,7.3132205,7.3132205
2677,1500,3550.0,29996,201003.0,0.0,2050.0,8.174703,7.3132205,7.625595
2678,1500,2874.0,29996,201004.0,0.0,1374.0,7.96346,7.3132205,7.2254815
2679,1500,3072.07,29996,201005.0,0.0,1710.0,8.030107,7.3132205,7.4442487
2680,1500,3493.28,29996,201006.0,0.0,1993.28,8.158596,7.3132205,7.597537
2681,1650,3584.0,29996,201007.0,0.0,1934.0,8.184235,7.4085307,7.5673456
2682,1650,3769.0,29996,201008.0,0.0,2119.0,8.234565,7.4085307,7.6586995
2683,1650,2969.0,29996,201009.0,0.0,1319.0,7.9959803,7.4085307,7.184629
2684,1650,6066.43,29996,201010.0,0.0,4416.43,8.7105255,7.4085307,8.393087
2685,1850,2641.15,29996,201011.0,0.0,940.0,7.8789697,7.522941,6.84588
2686,1850,2590.0,29996,201012.0,0.0,740.0,7.859413,7.522941,6.6066504
2687,1900,2622.07,29996,201101.0,0.0,722.07,7.8717194,7.549609,6.5821223
2688,1900,2605.69,29996,201102.0,0.0,705.69,7.865453,7.549609,6.559176
2689,1900,2300.0,29996,201103.0,0.0,400.0,7.7406645,7.549609,5.9914646
2690,1900,2782.07,29996,201104.0,0.0,882.07,7.9309506,7.549609,6.7822714
2691,1900,2403.79,29996,201105.0,0.0,503.78998,7.784802,7.549609,6.2221594
2692,1900,2955.0,29996,201106.0,0.0,1055.0,7.991254,7.549609,6.961296
2693,2150,3929.0,29996,201107.0,0.0,1779.0,8.27614,7.673223,7.4838066
2694,2150,4300.0,29996,201108.0,0.0,2150.0,8.36637,7.673223,7.673223
2695,2150,2696.55,29996,201109.0,0.0,546.55,7.8997283,7.673223,6.3036256
2696,2150,6209.19,29996,201110.0,0.0,4059.19,8.733786,7.673223,8.308739
2697,2150,3519.0,29996,201111.0,0.0,1369.0,8.165932,7.673223,7.2218356
2698,2150,3158.0,29996,201112.0,0.0,1008.0,8.057694,7.673223,6.9157233
2699,2200,2200.0,29996,201201.0,0.0,0.0,7.696213,7.696213,
2700,2200,4107.0,29996,201202.0,0.0,1907.0,8.320448,7.696213,7.5532866
2701,1500,3317.03,30002,201001.0,0.0,1817.03,8.106825,7.3132205,7.5049586
2702,1500,4240.59,30002,201002.0,0.0,2740.59,8.352458,7.3132205,7.9159284
2703,1500,3304.0,30002,201003.0,0.0,1804.0,8.102889,7.3132205,7.4977617
2704,1500,3221.69,30002,201004.0,0.0,1721.69,8.0776615,7.3132205,7.4510617
2705,1500,2883.69,30002,201005.0,0.0,1383.69,7.966826,7.3132205,7.232509
2706,1500,3863.0,30002,201006.0,0.0,2363.0,8.259199,7.3132205,7.7676873
2707,1850,2653.0,30002,201007.0,0.0,803.0,7.883446,7.522941,6.6883545
2708,1850,3520.0,30002,201008.0,0.0,1670.0,8.166216,7.522941,7.420579
2709,1850,3594.17,30002,201009.0,0.0,1744.17,8.187068,7.522941,7.464034
2710,1850,4912.57,30002,201010.0,0.0,3062.57,8.499553,7.522941,8.02701
2711,1850,2655.0,30002,201011.0,0.0,805.0,7.8842,7.522941,6.690842
2712,1850,2945.0,30002,201012.0,0.0,1095.0,7.987864,7.522941,6.9985094
2713,1900,2497.69,30002,201101.0,0.0,597.69,7.8231215,7.549609,6.393072
2714,1900,2834.14,30002,201102.0,0.0,934.14,7.949494,7.549609,6.8396263
2715,1900,2260.0,30002,201103.0,0.0,360.0,7.72312,7.549609,5.886104
2716,1900,2656.55,30002,201104.0,0.0,756.55,7.8847837,7.549609,6.6287684
2717,1900,2322.07,30002,201105.0,0.0,422.07,7.750214,7.549609,6.0451713
2718,1900,1128.28,30002,201106.0,0.0,80.0,7.0284495,7.549609,4.3820267
2719,1500,3640.9,30006,201001.0,0.0,2140.9,8.199986,7.3132205,7.6689816
2720,1500,4111.07,30006,201002.0,0.0,2611.07,8.321439,7.3132205,7.8675156
2721,1500,2877.0,30006,201003.0,0.0,1377.0,7.9645033,7.3132205,7.2276626
2722,1500,2652.76,30006,201004.0,0.0,1152.76,7.883356,7.3132205,7.0499144
2723,1500,2960.1,30006,201005.0,0.0,1460.1,7.9929786,7.3132205,7.28626
2724,1500,3208.0,30006,201006.0,0.0,1708.0,8.073403,7.3132205,7.4430785
2725,1650,2845.0,30006,201007.0,0.0,1195.0,7.953318,7.4085307,7.0859013
2726,1650,4011.0,30006,201008.0,0.0,2361.0,8.296796,7.4085307,7.7668405
2727,1650,3293.81,30006,201009.0,0.0,1643.81,8.0998,7.4085307,7.404772
2728,1650,5112.86,30006,201010.0,0.0,3462.8599,8.539515,7.4085307,8.14985
2729,1850,2710.0,30006,201011.0,0.0,860.0,7.904704,7.522941,6.7569323
2730,1850,2998.0,30006,201012.0,1.0,1148.0,8.005701,7.522941,7.0457764
2731,1900,2625.69,30006,201101.0,1.0,725.69,7.873099,7.549609,6.587123
2732,1900,2966.03,30006,201102.0,1.0,1066.03,7.99498,7.549609,6.971697
2733,1900,2195.0,30006,201103.0,1.0,295.0,7.6939373,7.549609,5.6869755
2734,1900,2672.93,30006,201104.0,1.0,772.93,7.8909307,7.549609,6.6501884
2735,1900,2402.07,30006,201105.0,1.0,502.07,7.784086,7.549609,6.2187395
2736,1900,2605.0,30006,201106.0,1.0,705.0,7.865188,7.549609,6.558198
2737,2150,3737.0,30006,201107.0,1.0,1587.0,8.226038,7.673223,7.369601
2738,2150,3365.0,30006,201108.0,1.0,1215.0,8.121183,7.673223,7.1024995
2739,2150,3649.0,30006,201109.0,1.0,1499.0,8.2022085,7.673223,7.3125534
2740,2150,4306.1,30006,201110.0,1.0,2156.1,8.367788,7.673223,7.6760564
2741,2150,2957.64,30006,201111.0,1.0,820.0,7.992147,7.673223,6.7093043
2742,2150,3062.0,30006,201112.0,1.0,912.0,8.026824,7.673223,6.81564
2743,2200,3231.45,30006,201201.0,1.0,1031.45,8.080687,7.696213,6.9387207
2744,2200,2960.0,30006,201202.0,1.0,760.0,7.9929447,7.696213,6.6333184
2745,1500,4055.69,30014,201001.0,0.0,2555.69,8.307876,7.3132205,7.8460774
2746,1500,4468.07,30014,201002.0,0.0,2968.07,8.404712,7.3132205,7.995667
2747,1500,4052.0,30014,201003.0,0.0,2552.0,8.306966,7.3132205,7.8446326
2748,1500,4272.69,30014,201004.0,0.0,2772.69,8.359999,7.3132205,7.927573
2749,1500,4912.48,30014,201005.0,0.0,3412.48,8.499535,7.3132205,8.135195
2750,1500,5383.21,30014,201006.0,0.0,3917.69,8.59104,7.3132205,8.273257
2751,1650,3529.0,30014,201007.0,0.0,1879.0,8.16877,7.4085307,7.538495
2752,1650,4026.0,30014,201008.0,0.0,2376.0,8.300529,7.4085307,7.773174
2753,1650,4375.59,30014,201009.0,0.0,2725.59,8.383797,7.4085307,7.9104404
2754,1650,4699.0,30014,201010.0,0.0,3049.0,8.455105,7.4085307,8.022569
2755,1650,5013.1,30014,201011.0,0.0,3363.1,8.51981,7.4085307,8.120619
2756,1650,4303.0,30014,201012.0,1.0,2653.0,8.367067,7.4085307,7.883446
2757,1700,3600.0,30014,201101.0,1.0,1900.0,8.188689,7.4383836,7.549609
2758,1700,4697.97,30014,201102.0,1.0,2997.97,8.4548855,7.4383836,8.005691
2759,1700,3777.0,30014,201103.0,1.0,2077.0,8.236686,7.4383836,7.63868
2760,1700,5543.48,30014,201104.0,1.0,3843.48,8.620378,7.4383836,8.254133
2761,1700,4826.14,30014,201105.0,1.0,3126.14,8.481802,7.4383836,8.047554
2762,1700,4925.48,30014,201106.0,1.0,3225.48,8.502177,7.4383836,8.078837
2763,2000,5416.0,30014,201107.0,1.0,3416.0,8.597113,7.6009026,8.136226
2764,2000,5277.0,30014,201108.0,1.0,3277.0,8.571113,7.6009026,8.094684
2765,2000,5006.86,30014,201109.0,1.0,3006.8599,8.518564,7.6009026,8.008652
2766,2000,5960.17,30014,201110.0,1.0,3960.17,8.692854,7.6009026,8.284042
2767,2000,4354.0,30014,201111.0,1.0,2354.0,8.37885,7.6009026,7.763871
2768,2000,3080.0,30014,201112.0,1.0,1080.0,8.032685,7.6009026,6.9847164
2769,2650,3810.0,30014,201201.0,1.0,1160.0,8.245384,7.8823147,7.056175
2770,2650,3950.0,30014,201202.0,1.0,1300.0,8.281471,7.8823147,7.17012
2771,1550,3959.79,30308,201001.0,0.0,2409.79,8.283946,7.34601,7.787295
2772,1550,4827.38,30308,201002.0,0.0,3277.38,8.4820595,7.34601,8.0948
2773,1550,2246.0,30308,201003.0,0.0,696.0,7.716906,7.34601,6.5453496
2774,1550,3701.0,30308,201004.0,0.0,2151.0,8.216358,7.34601,7.673688
2775,1550,3348.28,30308,201005.0,0.0,1798.28,8.116202,7.34601,7.494586
2776,1550,4811.69,30308,201006.0,0.0,3261.69,8.478804,7.34601,8.090001
2777,1650,2635.0,30308,201007.0,0.0,985.0,7.8766384,7.4085307,6.8926415
2778,1650,3745.0,30308,201008.0,0.0,2095.0,8.228177,7.4085307,7.647309
2779,1650,4143.59,30308,201009.0,0.0,2493.59,8.329318,7.4085307,7.821479
2780,1650,5909.4,30308,201010.0,0.0,4259.4,8.684299,7.4085307,8.356884
2781,1650,3563.0,30308,201011.0,0.0,1913.0,8.178358,7.4085307,7.556428
2782,1650,3550.0,30308,201012.0,1.0,1900.0,8.174703,7.4085307,7.549609
2783,1700,3170.0,30308,201101.0,1.0,1470.0,8.061487,7.4383836,7.293018
2784,1700,3303.97,30308,201102.0,1.0,1603.97,8.1028805,7.4383836,7.380237
2785,1700,2963.0,30308,201103.0,1.0,1263.0,7.9939575,7.4383836,7.141245
2786,1700,3687.0,30308,201104.0,1.0,1987.0,8.212568,7.4383836,7.5943813
2787,1700,3009.48,30308,201105.0,1.0,1309.48,8.009522,7.4383836,7.1773853
2788,1700,4038.48,30308,201106.0,1.0,2338.48,8.303623,7.4383836,7.7572565
2789,1950,4625.0,30308,201107.0,1.0,2675.0,8.439232,7.575585,7.8917046
